,city,district,region,metro,adress,age_of_construction,rooms_in_flat,rooms_to_rent,apartment_layout,ceiling_height,restroom,bathroom,remont,window_view,floor_of_flat,height,to_metro,type_of_way,price,kitchen_size,room_size,building_age,share_in_flat,remont_scale,price_per_square
446,Москва,ЮВАО,р-н Капотня,Братиславская,5-й кв-л 8,1969.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,6.0,9.0,39,на транспорте,13000,8.0,18.0,52.0,0.3333333333333333,1,722.2222222222222
447,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,Россошанская улица 5К1,1971.0,2.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,8.0,9.0,8,пешком,15000,8.0,14.0,50.0,0.5,1,1071.4285714285713
448,Москва,ВАО,р-н Перово,Перово,1-я Владимирская улица 27К1,1969.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,5.0,7,пешком,16000,7.0,19.0,52.0,0.3333333333333333,1,842.1052631578947
449,Москва,ВАО,р-н Метрогородок,Бульвар Рокоссовского,Открытое шоссе 17К5,1969.0,2.0,1.0,Изолированная,,1 совмещенный,Есть,Косметический,2.0,9.0,9.0,15,пешком,15000,8.0,10.0,52.0,0.5,1,1500.0
450,Москва,ВАО,р-н Вешняки,Новогиреево,Вешняковская улица 6К5,1973.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,19,на транспорте,15000,8.0,16.0,48.0,0.5,1,937.5
451,Москва,СВАО,р-н Ярославский,Медведково,Холмогорская улица 6К2,1979.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,51,на транспорте,13000,7.0,14.0,42.0,0.3333333333333333,1,928.5714285714286
452,Москва,ЮВАО,р-н Рязанский,Окская,Мещерский переулок 6К2,1999.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,2.0,17.0,7,пешком,14000,11.0,15.0,22.0,0.3333333333333333,1,933.3333333333334
453,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Нагатинская набережная 62,1983.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,,12.0,22.0,15,на транспорте,16000,9.0,14.0,38.0,0.5,1,1142.857142857143
454,Москва,ЗелАО,р-н Матушкино,Крюково,мкр. 4-й к425,1969.0,2.0,1.0,,,1 раздельный,Есть,Косметический,2.0,7.0,12.0,27,на транспорте,14000,6.0,10.0,52.0,0.5,1,1400.0
455,Москва,СВАО,р-н Бибирево,Бибирево,улица Коненкова 11В,1974.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,5.0,9.0,10,пешком,13000,7.0,12.0,47.0,0.5,1,1083.3333333333333
456,Москва,САО,р-н Ховрино,Ховрино,Зеленоградская улица 25к1,1969.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,10.0,17.0,12,пешком,12000,10.0,17.0,52.0,0.5,1,705.8823529411765
457,Москва,СВАО,р-н Останкинский,Улица Академика Королева,2-я Новоостанкинская улица 21,1967.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,9.0,11,пешком,14000,8.0,10.0,54.0,0.5,1,1400.0
458,Москва,ВАО,р-н Косино-Ухтомский,Новокосино,Святоозерская улица 15,2004.0,2.0,1.0,,2.64,1 раздельный,Есть,Косметический,,8.0,12.0,31,на транспорте,15000,11.0,16.0,17.0,0.5,1,937.5
459,Москва,ЮВАО,р-н Люблино,Кубанская,Ейская улица 11/31,1936.0,4.0,1.0,Изолированная,,,,Косметический,,3.0,4.0,8,пешком,12000,8.0,12.0,85.0,0.25,1,1000.0
460,Москва,САО,р-н Ховрино,Ховрино,улица Дыбенко 26к1,2006.0,2.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,,13.0,17.0,6,пешком,13000,10.0,15.0,15.0,0.5,1,866.6666666666666
461,Москва,ЗАО,р-н Солнцево,Солнцево,Попутная улица 2,1960.0,2.0,1.0,Изолированная,2.65,1 совмещенный,Есть,Косметический,,2.0,4.0,10,пешком,10000,6.0,8.0,61.0,0.5,1,1250.0
462,Москва,ВАО,р-н Новогиреево,Перово,Братская улица 19К3,1965.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,3.0,5.0,8,пешком,12000,6.0,13.0,56.0,0.5,1,923.0769230769231
463,Москва,ЮВАО,р-н Некрасовка,Некрасовка,2-я Вольская улица 7к1,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,19,на транспорте,14000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,899.7980951172844
464,Москва,ЗАО,р-н Солнцево,Солнцево,улица Щорса 4К1,1969.0,2.0,1.0,,,1 раздельный,Есть,Косметический,2.0,4.0,17.0,13,пешком,14000,9.0,14.0,52.0,0.5,1,1000.0
465,Москва,САО,р-н Тимирязевский,Петровско-Разумовская,улица Линии Октябрьской Железной Дороги 6,1964.0,2.0,1.0,Изолированная,2.48,1 совмещенный,Есть,Косметический,,1.0,5.0,7,пешком,15000,7.0,14.0,57.0,0.5,1,1071.4285714285713
466,Москва,ЮВАО,р-н Южнопортовый,Кожуховская,6-я Кожуховская улица 6,1966.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,1.0,5.0,12.0,10,пешком,15000,7.0,12.0,55.0,0.5,1,1250.0
467,Москва,СЗАО,р-н Строгино,Строгино,улица Маршала Катукова 2к1,1979.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,11.0,12.0,12,пешком,15000,8.0,14.0,42.0,0.3333333333333333,1,1071.4285714285713
468,Москва,ЮВАО,р-н Выхино-Жулебино,Лермонтовский проспект,Жулебинский бульвар 6/11,1994.0,2.0,1.0,Изолированная,2.7,1 раздельный,Есть,Евроремонт,2.0,8.0,10.0,7,пешком,15000,8.0,16.0,27.0,0.5,2,937.5
469,Москва,ЮЗАО,р-н Черемушки,Новые Черемушки,Перекопская улица 34к1,1976.0,3.0,1.0,Смежная,2.64,1 раздельный,Есть,Косметический,2.0,4.0,9.0,16,пешком,15000,6.0,23.0,45.0,0.3333333333333333,1,652.1739130434783
470,Москва,СВАО,р-н Отрадное,Отрадное,Отрадный проезд 4,1960.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,1.0,4.0,5.0,17,пешком,16000,10.0,18.0,61.0,0.3333333333333333,1,888.8888888888889
471,Москва,СЗАО,р-н Хорошево-Мневники,Хорошево,улица Народного Ополчения 9К3,1939.0,5.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,6.0,7.0,19,на транспорте,16000,11.0,19.0,82.0,0.2,1,842.1052631578947
472,Москва,ВАО,р-н Соколиная гора,Соколиная гора,проспект Буденного 30/8,1956.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,0.0,9.0,9.0,17,пешком,16000,9.0,19.0,65.0,0.5,1,842.1052631578947
473,Москва,ВАО,р-н Новокосино,Новокосино,Салтыковская улица 37К2,1988.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,8.0,14.0,12,пешком,16000,9.0,11.0,33.0,0.3333333333333333,1,1454.5454545454545
474,Москва,ЮЗАО,р-н Черемушки,Профсоюзная,Нахимовский проспект 33/2,2000.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,1.0,10.0,17.0,16,пешком,16000,13.0,13.0,21.0,0.3333333333333333,1,1230.7692307692307
475,Москва,СВАО,р-н Свиблово,Свиблово,Уржумская улица 3К3,1971.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,10.0,14.0,7,пешком,17000,8.0,15.0,50.0,0.3333333333333333,1,1133.3333333333333
476,Москва,ЮЗАО,р-н Коньково,Беляево,Миклухо-Маклая улица 36К1,1969.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,4.0,17.0,9,пешком,17000,10.2,14.0,52.0,0.3333333333333333,1,1214.2857142857142
477,Москва,ЮЗАО,р-н Теплый Стан,Теплый Стан,улица Теплый Стан 7К2,1972.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,12.0,9,пешком,17000,10.0,14.0,49.0,0.3333333333333333,1,1214.2857142857142
478,Москва,ЮАО,р-н Нагатинский затон,Коломенская,Кленовый бульвар 15,1973.0,2.0,1.0,Изолированная,2.65,1 раздельный,Есть,Косметический,,9.0,9.0,15,пешком,17000,8.0,18.0,48.0,0.5,1,944.4444444444445
479,Москва,ЮАО,р-н Царицыно,Царицыно,Каспийская улица 28К2,1965.0,2.0,1.0,Изолированная,2.48,1 раздельный,Есть,Косметический,2.0,5.0,5.0,5,пешком,17000,6.0,19.0,56.0,0.5,1,894.7368421052631
480,Москва,ЗелАО,р-н Старое Крюково,Крюково,мкр. 8-й к801,1973.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,9.0,20,пешком,12000,7.0,11.0,48.0,0.5,1,1090.909090909091
481,Москва,ЮВАО,р-н Выхино-Жулебино,Жулебино,Жулебинский бульвар 36К2,1969.0,4.0,1.0,,,,,Косметический,,1.0,7.0,5,пешком,13000,6.0,18.0,52.0,0.25,1,722.2222222222222
482,Москва,СЗАО,р-н Северное Тушино,Планерная,улица Героев Панфиловцев 21,1967.0,3.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,2.0,2.0,9.0,9,пешком,15000,7.0,16.0,54.0,0.3333333333333333,1,937.5
483,Москва,ЮЗАО,р-н Зюзино,Каховская,Малая Юшуньская улица 12К1,1969.0,3.0,1.0,,,,,Косметический,,1.0,9.0,5,пешком,15000,8.63880341880342,15.559046052631581,52.0,0.3333333333333333,1,964.0693876256619
484,Москва,СВАО,р-н Лосиноостровский,Бабушкинская,Анадырский проезд 47К2,1969.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,7.0,9.0,15,на транспорте,12000,8.63880341880342,11.0,52.0,0.3333333333333333,1,1090.909090909091
485,Москва,ВАО,р-н Вешняки,Выхино,Снайперская улица 5,1970.0,4.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,15,пешком,10000,6.0,12.0,51.0,0.25,1,833.3333333333334
486,Москва,ВАО,р-н Богородское,Бульвар Рокоссовского,бульвар Маршала Рокоссовского 20/18С1,1961.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,5.0,5,пешком,15000,7.0,15.0,60.0,0.5,1,1000.0
487,Москва,ЮЗАО,р-н Коньково,Беляево,улица Введенского 9,1968.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,5.0,15,пешком,15000,6.0,13.0,53.0,0.5,1,1153.8461538461538
488,Москва,СВАО,р-н Алтуфьевский,Бескудниково,Инженерная улица 9,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,,8.0,9.0,8,пешком,15000,7.0,10.0,51.0,0.3333333333333333,1,1500.0
489,Москва,ВАО,р-н Ивановское,Новогиреево,улица Молостовых 16К4,1969.0,3.0,1.0,,2.65,,,Косметический,,8.0,9.0,15,пешком,16000,6.0,10.0,52.0,0.3333333333333333,1,1600.0
490,Москва,СЗАО,р-н Покровское-Стрешнево,Тушинская,Волоколамское шоссе 100К1,1960.0,2.0,1.0,Смежная,2.48,1 совмещенный,Есть,Косметический,2.0,5.0,5.0,7,пешком,16000,7.0,14.0,61.0,0.5,1,1142.857142857143
491,Москва,САО,р-н Войковский,Балтийская,4-й Войковский проезд 9,1969.0,3.0,1.0,,,1 совмещенный,,Косметический,,3.0,5.0,7,пешком,17000,7.0,12.0,52.0,0.3333333333333333,1,1416.6666666666667
492,Москва,САО,р-н Дмитровский,Селигерская,Коровинское шоссе 16,1979.0,2.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,10.0,12.0,18,пешком,16000,7.0,14.0,42.0,0.5,1,1142.857142857143
493,Москва,СВАО,р-н Отрадное,Отрадное,Северный бульвар 19,1975.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,8.0,9.0,12,пешком,14000,7.0,11.0,46.0,0.3333333333333333,1,1272.7272727272727
494,Москва,ЮЗАО,р-н Котловка,Нахимовский проспект,Севастопольский проспект 45К2,1969.0,2.0,1.0,,,,Есть,Косметический,,3.0,5.0,18,пешком,13000,12.0,16.0,52.0,0.5,1,812.5
495,Москва,ЮАО,р-н Зябликово,Красногвардейская,Кустанайская улица 14К1,1969.0,2.0,1.0,,,,Есть,Косметический,,1.0,9.0,6,пешком,13000,9.0,16.0,52.0,0.5,1,812.5
496,Москва,ЮЗАО,р-н Коньково,Беляево,Профсоюзная улица 75К4,1969.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,9.0,9.0,9,пешком,16000,9.0,10.0,52.0,0.5,1,1600.0
497,Москва,ЮАО,р-н Бирюлево Восточное,Царицыно,Элеваторная улица 14,1974.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,7.0,12.0,19,на транспорте,14000,7.0,12.0,47.0,0.5,1,1166.6666666666667
498,Москва,САО,р-н Восточное Дегунино,Верхние Лихоборы,Дубнинская улица 2К6,1999.0,3.0,1.0,Изолированная,,"1 совмещенный, 1 раздельный",Есть,Косметический,1.0,14.0,14.0,8,пешком,15000,12.0,12.0,22.0,0.3333333333333333,1,1250.0
499,Москва,ЮАО,р-н Орехово-Борисово Северное,Орехово,Шипиловская улица 10,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,1.0,9.0,8,пешком,16000,10.0,17.0,47.0,0.3333333333333333,1,941.1764705882352
500,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Гурьевский проезд 17К1,1986.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,2.0,17.0,10,пешком,15000,8.0,14.0,35.0,0.5,1,1071.4285714285713
501,Москва,ЮАО,р-н Бирюлево Западное,Пражская,Медынская улица 14К1,1969.0,20.0,1.0,,,1 совмещенный,Есть,Косметический,,1.0,9.0,39,на транспорте,13000,7.0,20.0,52.0,0.05,1,650.0
502,Москва,СВАО,р-н Бибирево,Медведково,улица Корнейчука 33,1969.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,7.0,12.0,58,на транспорте,15000,7.0,18.0,52.0,0.5,1,833.3333333333334
503,Москва,ЗАО,р-н Фили-Давыдково,Пионерская,Пинский проезд 4,1967.0,3.0,1.0,,2.64,1 раздельный,,Косметический,1.0,9.0,9.0,7,пешком,17000,7.0,12.0,54.0,0.3333333333333333,1,1416.6666666666667
504,Москва,ЮЗАО,р-н Южное Бутово,Бунинская аллея,Южнобутовская улица 84,1999.0,3.0,1.0,Изолированная,,,Есть,Косметический,1.0,9.0,9.0,6,пешком,15000,12.0,20.0,22.0,0.3333333333333333,1,750.0
505,Москва,ВАО,р-н Богородское,Бульвар Рокоссовского,проезд 5-й Подбельского 4АК1,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,1.0,1.0,5.0,1,пешком,15000,9.0,18.0,64.0,0.3333333333333333,1,833.3333333333334
506,Москва,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,Варшавское шоссе 152К4,1969.0,3.0,1.0,,,,Есть,Косметический,,13.0,17.0,7,пешком,15000,10.0,16.0,52.0,0.3333333333333333,1,937.5
507,Москва,ЗелАО,р-н Матушкино,Речной вокзал,Зеленоград мкр. 2-й,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,9.0,9.0,137,на транспорте,12000,6.0,15.0,51.0,0.3333333333333333,1,800.0
508,Москва,ВАО,р-н Вешняки,Выхино,улица Красный Казанец 15К2,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,9.0,9,пешком,14000,7.0,15.0,51.0,0.3333333333333333,1,933.3333333333334
509,Москва,ВАО,р-н Вешняки,Выхино,улица Красный Казанец 15К2,1970.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,6.0,9.0,9,пешком,14000,7.0,15.0,51.0,0.3333333333333333,1,933.3333333333334
510,Москва,ЮАО,р-н Орехово-Борисово Южное,Домодедовская,Домодедовская улица 42,1969.0,3.0,1.0,,2.65,,,Косметический,,6.0,9.0,13,пешком,15000,6.0,12.0,52.0,0.3333333333333333,1,1250.0
511,Москва,ЮВАО,р-н Люблино,Кубанская,Ставропольская улица 4,1959.0,2.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,,5.0,5.0,9,пешком,15000,6.0,11.0,62.0,0.5,1,1363.6363636363637
512,Москва,СЗАО,р-н Хорошево-Мневники,Народное ополчение,улица Народного Ополчения 28К1,1988.0,2.0,1.0,Изолированная,2.64,1 раздельный,,Косметический,2.0,14.0,16.0,13,пешком,15000,8.63880341880342,15.0,33.0,0.5,1,1000.0
513,Москва,ЮАО,р-н Чертаново Северное,Южная,Сумской проезд 31К2,1969.0,3.0,1.0,,,,,Косметический,,4.0,9.0,15,пешком,15000,7.0,14.0,52.0,0.3333333333333333,1,1071.4285714285713
514,Москва,ЮАО,р-н Орехово-Борисово Южное,Домодедовская,Домодедовская улица 42,1969.0,3.0,1.0,,,,,Косметический,,8.0,9.0,13,пешком,16000,6.0,12.0,52.0,0.3333333333333333,1,1333.3333333333333
515,Москва,ЮАО,р-н Царицыно,Кантемировская,Кантемировская улица 15,1967.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,3.0,5.0,10,пешком,15000,8.0,10.0,54.0,0.5,1,1500.0
516,Москва,ЮАО,р-н Чертаново Северное,Южная,Чертановская улица 16К1,1969.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,4.0,9.0,10,пешком,15000,7.0,13.0,52.0,0.5,1,1153.8461538461538
517,Москва,ЗелАО,р-н Силино,Комсомольская,Зеленоград к1121,1969.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,5.0,14.0,117,на транспорте,13000,9.5,14.0,52.0,0.3333333333333333,1,928.5714285714286
518,Москва,СЗАО,р-н Северное Тушино,Планерная,улица Вилиса Лациса 43к1,1980.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,1.0,7.0,12.0,11,на транспорте,15000,6.6,14.0,41.0,0.3333333333333333,1,1071.4285714285713
519,Москва,ВАО,р-н Гольяново,Щелковская,Алтайская улица 25,1973.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,6.0,9.0,15,на транспорте,11000,7.0,12.0,48.0,0.3333333333333333,1,916.6666666666666
520,Москва,ЮАО,р-н Нагатино-Садовники,Коломенская,улица Садовники 10,1969.0,2.0,1.0,,,1 раздельный,Есть,Косметический,,6.0,9.0,10,пешком,16000,7.0,12.0,52.0,0.5,1,1333.3333333333333
521,Москва,ЮАО,р-н Братеево,Борисово,Братеевская улица 25К3,1985.0,3.0,1.0,,2.64,1 раздельный,Есть,Косметический,2.0,8.0,14.0,10,пешком,15000,9.0,12.0,36.0,0.3333333333333333,1,1250.0
522,Москва,ЮВАО,р-н Печатники,Печатники,улица Полбина 24,1969.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,8.0,9.0,8,пешком,14000,6.0,10.0,52.0,0.5,1,1400.0
523,Москва,СЗАО,р-н Южное Тушино,Сходненская,Новопоселковая улица 9Б,1958.0,2.0,1.0,Изолированная,,1 раздельный,,Косметический,2.0,3.0,4.0,14,пешком,15000,9.0,16.0,63.0,0.5,1,937.5
524,Москва,ЮЗАО,р-н Ясенево,Ясенево,улица Айвазовского 5К1,1978.0,3.0,1.0,,2.64,1 раздельный,,Косметический,,7.0,9.0,10,пешком,16000,10.0,15.0,43.0,0.3333333333333333,1,1066.6666666666667
525,Москва,СВАО,р-н Бабушкинский,Бабушкинская,улица Коминтерна 13/4,1969.0,3.0,1.0,,,1 раздельный,,Косметический,,1.0,5.0,15,пешком,15000,8.0,20.0,52.0,0.3333333333333333,1,750.0
526,Москва,ЮАО,р-н Зябликово,Шипиловская,Шипиловская улица 37К1,1981.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,10.0,12.0,7,пешком,15000,8.0,14.0,40.0,0.3333333333333333,1,1071.4285714285713
527,Москва,ЮАО,р-н Орехово-Борисово Северное,Шипиловская,Шипиловская улица 38,1975.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,14,пешком,13000,7.0,16.0,46.0,0.3333333333333333,1,812.5
528,Москва,ЮАО,р-н Бирюлево Восточное,Царицыно,Касимовская улица 15,1972.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,1.0,12.0,39,на транспорте,14000,6.0,16.0,49.0,0.3333333333333333,1,875.0
529,Москва,ВАО,р-н Ивановское,Новогиреево,улица Молостовых 6К1,1973.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,5.0,9.0,20,пешком,16000,7.0,12.0,48.0,0.5,1,1333.3333333333333
530,Москва,ВАО,р-н Северное Измайлово,Первомайская,16-я Парковая улица 37К1,1987.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,3.0,17.0,19,на транспорте,16000,10.0,16.0,34.0,0.5,1,1000.0
531,Москва,ЗАО,р-н Можайский,Сетунь,улица Говорова 16К1,1933.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,2.0,3.0,5,пешком,13000,8.0,12.0,88.0,0.3333333333333333,1,1083.3333333333333
532,Москва,НАО (Новомосковский),м. Щербинка,Щербинка,улица Люблинская 4,1978.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,4.0,5.0,10,пешком,13000,8.0,16.0,43.0,0.3333333333333333,1,812.5
533,Москва,ЮЗАО,р-н Зюзино,Каховская,Севастопольский проспект 81,1963.0,3.0,1.0,,2.64,1 раздельный,,Косметический,2.0,1.0,5.0,11,на транспорте,14000,8.63880341880342,12.0,58.0,0.3333333333333333,1,1166.6666666666667
534,Москва,ВАО,р-н Перово,Перово,Новогиреевская улица 12К1,1957.0,3.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,1.0,5.0,19,пешком,14000,10.0,13.0,64.0,0.3333333333333333,1,1076.923076923077
535,Москва,ЮАО,р-н Орехово-Борисово Северное,Домодедовская,улица Генерала Белова 29К2,1975.0,3.0,1.0,Изолированная,2.64,1 совмещенный,Есть,Косметический,,2.0,16.0,8,пешком,15000,9.0,18.0,46.0,0.3333333333333333,1,833.3333333333334
536,Москва,ЮАО,р-н Нагатино-Садовники,Нагатинская,Каширское шоссе 11К1,1969.0,2.0,1.0,,,,,Косметический,,6.0,8.0,15,пешком,17000,10.0,15.0,52.0,0.5,1,1133.3333333333333
537,Москва,ЮВАО,р-н Некрасовка,Некрасовка,1-я Вольская улица 10,2008.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,,5.0,14.0,15,на транспорте,13000,9.0,12.0,13.0,0.5,1,1083.3333333333333
538,Москва,ЮВАО,р-н Печатники,Печатники,Шоссейная улица 32,1969.0,2.0,1.0,,2.65,,,Косметический,,14.0,14.0,10,пешком,14000,6.0,9.0,52.0,0.5,1,1555.5555555555557
539,Москва,ВАО,р-н Богородское,Преображенская площадь,Краснобогатырская улица 19К3,1977.0,5.0,1.0,Изолированная,2.64,2 совмещенных,,Евроремонт,1.0,1.0,12.0,19,на транспорте,14000,10.0,11.0,44.0,0.2,2,1272.7272727272727
540,Москва,ЮЗАО,р-н Южное Бутово,Бутово,Старонародная улица 4,1995.0,2.0,1.0,Изолированная,2.64,1 раздельный,Есть,Евроремонт,2.0,5.0,14.0,4,пешком,17000,10.0,16.0,26.0,0.5,2,1062.5
541,Москва,ВАО,р-н Новокосино,Новокосино,Городецкая улица 8К1,1969.0,3.0,1.0,,2.7,,,Косметический,,9.0,17.0,5,пешком,15000,12.0,15.0,52.0,0.3333333333333333,1,1000.0
542,Москва,СЗАО,р-н Хорошево-Мневники,Октябрьское поле,улица Маршала Тухачевского 22К3,1969.0,2.0,1.0,,,1 совмещенный,,Косметический,,11.0,12.0,15,пешком,15000,7.0,17.0,52.0,0.5,1,882.3529411764706
543,Москва,ЮАО,р-н Чертаново Северное,Южная,Чертановская улица 16К1,1969.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,2.0,3.0,9.0,16,пешком,14000,6.0,14.0,52.0,0.3333333333333333,1,1000.0
544,Москва,СЗАО,р-н Строгино,Строгино,улица Маршала Катукова 2к1,1979.0,3.0,1.0,Изолированная,2.5,1 раздельный,Есть,Косметический,2.0,6.0,12.0,15,пешком,15000,8.0,18.0,42.0,0.3333333333333333,1,833.3333333333334
545,Москва,СВАО,р-н Отрадное,Отрадное,Юрловский проезд 7,1974.0,3.0,1.0,Изолированная,2.64,1 раздельный,Есть,Косметический,,1.0,9.0,18,пешком,17000,9.0,20.0,47.0,0.3333333333333333,1,850.0
546,Москва,СЗАО,р-н Митино,Митино,Митинская улица 48,1969.0,2.0,1.0,,2.8,,,Косметический,,8.0,17.0,7,пешком,15000,9.0,20.0,52.0,0.5,1,750.0
547,Москва,СВАО,р-н Отрадное,Отрадное,Северный бульвар 12Б,1969.0,2.0,1.0,,2.75,,,Косметический,,6.0,9.0,10,пешком,15000,6.0,13.0,52.0,0.5,1,1153.8461538461538
548,Москва,СВАО,р-н Ростокино,Ботанический сад,Сельскохозяйственная улица 18К3,1969.0,4.0,1.0,Изолированная,,,Есть,Косметический,0.0,13.0,20.0,11,пешком,15000,11.0,16.0,52.0,0.25,1,937.5
549,Москва,ЮАО,р-н Орехово-Борисово Южное,Зябликово,Елецкая улица 33К3,1980.0,3.0,1.0,Изолированная,2.48,,Есть,Косметический,,5.0,16.0,12,пешком,12000,7.0,15.0,41.0,0.3333333333333333,1,800.0
550,Москва,ВАО,р-н Вешняки,Выхино,Вешняковская улица 27К5,1969.0,2.0,1.0,,2.65,,,Косметический,,4.0,9.0,19,на транспорте,13000,6.0,12.0,52.0,0.5,1,1083.3333333333333
551,Москва,ВАО,р-н Вешняки,Выхино,улица Красный Казанец 1К2,1969.0,3.0,1.0,,,,,Евроремонт,,5.0,9.0,15,пешком,14000,6.0,15.0,52.0,0.3333333333333333,2,933.3333333333334
552,Москва,ЮВАО,р-н Люблино,Люблино,Совхозная улица 6,1969.0,3.0,1.0,,,,Есть,Косметический,,5.0,9.0,15,пешком,14000,6.0,13.0,52.0,0.3333333333333333,1,1076.923076923077
553,Москва,ЮВАО,р-н Нижегородский,Нижегородская,3-я Карачаровская улица 7,1969.0,3.0,1.0,,,,,Косметический,,8.0,9.0,10,пешком,15000,7.0,17.0,52.0,0.3333333333333333,1,882.3529411764706
554,Москва,ЮАО,р-н Бирюлево Западное,Царицыно,Булатниковская улица 10С2,1969.0,2.0,1.0,,2.75,,,Косметический,,8.0,12.0,58,на транспорте,15000,7.0,15.0,52.0,0.5,1,1000.0
555,Москва,ВАО,р-н Измайлово,Измайловская,Измайловский проезд 20К1,1966.0,2.0,1.0,Изолированная,,1 раздельный,Есть,Косметический,2.0,3.0,5.0,18,пешком,15000,7.0,16.0,55.0,0.5,1,937.5
556,Москва,ЮВАО,р-н Люблино,Кубанская,Ставропольская улица 5А,1960.0,2.0,1.0,Смежная,2.64,1 совмещенный,Есть,Косметический,2.0,3.0,5.0,10,пешком,15000,7.0,15.0,61.0,0.5,1,1000.0
557,Москва,ЮАО,р-н Бирюлево Западное,Пражская,Востряковский проезд 11А,1969.0,2.0,1.0,,,,,Косметический,,1.0,9.0,39,на транспорте,15000,6.0,15.0,52.0,0.5,1,1000.0
